k_rock,rho_cp_rock,gradT,pe,mass_flow,depth,l_horiz
4.004079663365235,2350802.3633398437,0.0868388671875,0.2743268588645003,9.626953125,4797.8515625,3041.9921875
2.9683272583027343,2346667.976113281,0.053581054687500004,0.03653957505327065,2.162109375,4071.2890625,4946.2890625
1.7024076521152343,2346667.976113281,0.053581054687500004,0.03653957505327065,2.162109375,4071.2890625,4946.2890625
2.9683272583027343,3144604.7108398434,0.053581054687500004,0.03653957505327065,2.162109375,4071.2890625,4946.2890625
2.9683272583027343,2346667.976113281,0.0497138671875,0.03653957505327065,2.162109375,4071.2890625,4946.2890625
2.9683272583027343,2346667.976113281,0.053581054687500004,0.032215314523088324,2.162109375,4071.2890625,4946.2890625
2.9683272583027343,2346667.976113281,0.053581054687500004,0.03653957505327065,11.376953125,4071.2890625,4946.2890625
2.9683272583027343,2346667.976113281,0.053581054687500004,0.03653957505327065,2.162109375,2922.8515625,4946.2890625
2.9683272583027343,2346667.976113281,0.053581054687500004,0.03653957505327065,2.162109375,4071.2890625,4916.9921875
2.9683272583027343,3144604.7108398434,0.0497138671875,0.032215314523088324,11.376953125,2922.8515625,4916.9921875
1.7024076521152343,2346667.976113281,0.0497138671875,0.032215314523088324,11.376953125,2922.8515625,4916.9921875
1.7024076521152343,3144604.7108398434,0.053581054687500004,0.032215314523088324,11.376953125,2922.8515625,4916.9921875
1.7024076521152343,3144604.7108398434,0.0497138671875,0.03653957505327065,11.376953125,2922.8515625,4916.9921875
1.7024076521152343,3144604.7108398434,0.0497138671875,0.032215314523088324,2.162109375,2922.8515625,4916.9921875
1.7024076521152343,3144604.7108398434,0.0497138671875,0.032215314523088324,11.376953125,4071.2890625,4916.9921875
1.7024076521152343,3144604.7108398434,0.0497138671875,0.032215314523088324,11.376953125,2922.8515625,4946.2890625
1.7024076521152343,3144604.7108398434,0.0497138671875,0.032215314523088324,11.376953125,2922.8515625,4916.9921875
4.809664867302734,3405071.106113281,0.10308105468749999,0.21771614671573222,9.162109375,2571.2890625,2446.2890625
3.5437452611152347,3405071.106113281,0.10308105468749999,0.21771614671573222,9.162109375,2571.2890625,2446.2890625
4.809664867302734,2086201.5808398437,0.10308105468749999,0.21771614671573222,9.162109375,2571.2890625,2446.2890625
4.809664867302734,3405071.106113281,0.0992138671875,0.21771614671573222,9.162109375,2571.2890625,2446.2890625
4.809664867302734,3405071.106113281,0.10308105468749999,0.2115240395197904,9.162109375,2571.2890625,2446.2890625
4.809664867302734,3405071.106113281,0.10308105468749999,0.21771614671573222,4.376953125,2571.2890625,2446.2890625
4.809664867302734,3405071.106113281,0.10308105468749999,0.21771614671573222,9.162109375,4422.8515625,2446.2890625
4.809664867302734,3405071.106113281,0.10308105468749999,0.21771614671573222,9.162109375,2571.2890625,2416.9921875
4.809664867302734,2086201.5808398437,0.0992138671875,0.2115240395197904,4.376953125,4422.8515625,2416.9921875
3.5437452611152347,3405071.106113281,0.0992138671875,0.2115240395197904,4.376953125,4422.8515625,2416.9921875
3.5437452611152347,2086201.5808398437,0.10308105468749999,0.2115240395197904,4.376953125,4422.8515625,2416.9921875
3.5437452611152347,2086201.5808398437,0.0992138671875,0.21771614671573222,4.376953125,4422.8515625,2416.9921875
3.5437452611152347,2086201.5808398437,0.0992138671875,0.2115240395197904,9.162109375,4422.8515625,2416.9921875
3.5437452611152347,2086201.5808398437,0.0992138671875,0.2115240395197904,4.376953125,2571.2890625,2416.9921875
3.5437452611152347,2086201.5808398437,0.0992138671875,0.2115240395197904,4.376953125,4422.8515625,2446.2890625
3.5437452611152347,2086201.5808398437,0.0992138671875,0.2115240395197904,4.376953125,4422.8515625,2416.9921875
3.8889960628027347,2875869.541113281,0.028831054687500003,0.11909198909278133,12.662109375,3321.2890625,3696.2890625
4.464414065615235,2875869.541113281,0.028831054687500003,0.11909198909278133,12.662109375,3321.2890625,3696.2890625
3.8889960628027347,2615403.145839844,0.028831054687500003,0.11909198909278133,12.662109375,3321.2890625,3696.2890625
3.8889960628027347,2875869.541113281,0.07446386718749999,0.11909198909278133,12.662109375,3321.2890625,3696.2890625
3.8889960628027347,2875869.541113281,0.028831054687500003,0.3620913022419568,12.662109375,3321.2890625,3696.2890625
3.8889960628027347,2875869.541113281,0.028831054687500003,0.11909198909278133,7.876953125,3321.2890625,3696.2890625
3.8889960628027347,2875869.541113281,0.028831054687500003,0.11909198909278133,12.662109375,2172.8515625,3696.2890625
3.8889960628027347,2875869.541113281,0.028831054687500003,0.11909198909278133,12.662109375,3321.2890625,3666.9921875
3.8889960628027347,2615403.145839844,0.07446386718749999,0.3620913022419568,7.876953125,2172.8515625,3666.9921875
4.464414065615235,2875869.541113281,0.07446386718749999,0.3620913022419568,7.876953125,2172.8515625,3666.9921875
4.464414065615235,2615403.145839844,0.028831054687500003,0.3620913022419568,7.876953125,2172.8515625,3666.9921875
4.464414065615235,2615403.145839844,0.07446386718749999,0.11909198909278133,7.876953125,2172.8515625,3666.9921875
4.464414065615235,2615403.145839844,0.07446386718749999,0.3620913022419568,12.662109375,2172.8515625,3666.9921875
4.464414065615235,2615403.145839844,0.07446386718749999,0.3620913022419568,7.876953125,3321.2890625,3666.9921875
4.464414065615235,2615403.145839844,0.07446386718749999,0.3620913022419568,7.876953125,2172.8515625,3696.2890625
4.464414065615235,2615403.145839844,0.07446386718749999,0.3620913022419568,7.876953125,2172.8515625,3666.9921875
2.0476584538027343,3934272.671113281,0.0783310546875,0.3747786251147491,5.662109375,4821.2890625,1196.2890625
2.6230764566152347,3934272.671113281,0.0783310546875,0.3747786251147491,5.662109375,4821.2890625,1196.2890625
2.0476584538027343,3673806.275839844,0.0783310546875,0.3747786251147491,5.662109375,4821.2890625,1196.2890625
2.0476584538027343,3934272.671113281,0.024963867187500002,0.3747786251147491,5.662109375,4821.2890625,1196.2890625
2.0476584538027343,3934272.671113281,0.0783310546875,0.11431531605717979,5.662109375,4821.2890625,1196.2890625
2.0476584538027343,3934272.671113281,0.0783310546875,0.3747786251147491,14.876953125,4821.2890625,1196.2890625
2.0476584538027343,3934272.671113281,0.0783310546875,0.3747786251147491,5.662109375,3672.8515625,1196.2890625
2.0476584538027343,3934272.671113281,0.0783310546875,0.3747786251147491,5.662109375,4821.2890625,1166.9921875
2.0476584538027343,3673806.275839844,0.024963867187500002,0.11431531605717979,14.876953125,3672.8515625,1166.9921875
2.6230764566152347,3934272.671113281,0.024963867187500002,0.11431531605717979,14.876953125,3672.8515625,1166.9921875
2.6230764566152347,3673806.275839844,0.0783310546875,0.11431531605717979,14.876953125,3672.8515625,1166.9921875
2.6230764566152347,3673806.275839844,0.024963867187500002,0.3747786251147491,14.876953125,3672.8515625,1166.9921875
2.6230764566152347,3673806.275839844,0.024963867187500002,0.11431531605717979,5.662109375,3672.8515625,1166.9921875
2.6230764566152347,3673806.275839844,0.024963867187500002,0.11431531605717979,14.876953125,4821.2890625,1166.9921875
2.6230764566152347,3673806.275839844,0.024963867187500002,0.11431531605717979,14.876953125,3672.8515625,1196.2890625
2.6230764566152347,3673806.275839844,0.024963867187500002,0.11431531605717979,14.876953125,3672.8515625,1166.9921875
2.2778256549277343,2214367.5848632813,0.0226435546875,0.19038938026302918,13.537109375,4258.7890625,4633.7890625
1.9325748532402343,2214367.5848632813,0.0226435546875,0.19038938026302918,13.537109375,4258.7890625,4633.7890625
2.2778256549277343,3276905.1020898437,0.0226435546875,0.19038938026302918,13.537109375,4258.7890625,4633.7890625
2.2778256549277343,2214367.5848632813,0.0930263671875,0.19038938026302918,13.537109375,4258.7890625,4633.7890625
2.2778256549277343,2214367.5848632813,0.0226435546875,0.09297096945261521,13.537109375,4258.7890625,4633.7890625
2.2778256549277343,2214367.5848632813,0.0226435546875,0.19038938026302918,12.251953125,4258.7890625,4633.7890625
2.2778256549277343,2214367.5848632813,0.0226435546875,0.19038938026302918,13.537109375,4610.3515625,4633.7890625
2.2778256549277343,2214367.5848632813,0.0226435546875,0.19038938026302918,13.537109375,4258.7890625,3354.4921875
2.2778256549277343,3276905.1020898437,0.0930263671875,0.09297096945261521,12.251953125,4610.3515625,3354.4921875
1.9325748532402343,2214367.5848632813,0.0930263671875,0.09297096945261521,12.251953125,4610.3515625,3354.4921875
1.9325748532402343,3276905.1020898437,0.0226435546875,0.09297096945261521,12.251953125,4610.3515625,3354.4921875
1.9325748532402343,3276905.1020898437,0.0930263671875,0.19038938026302918,12.251953125,4610.3515625,3354.4921875
1.9325748532402343,3276905.1020898437,0.0930263671875,0.09297096945261521,13.537109375,4610.3515625,3354.4921875
1.9325748532402343,3276905.1020898437,0.0930263671875,0.09297096945261521,12.251953125,4258.7890625,3354.4921875
1.9325748532402343,3276905.1020898437,0.0930263671875,0.09297096945261521,12.251953125,4610.3515625,4633.7890625
1.9325748532402343,3276905.1020898437,0.0930263671875,0.09297096945261521,12.251953125,4610.3515625,3354.4921875
4.119163263927735,3272770.714863281,0.0721435546875,0.01684083142838466,6.537109375,2758.7890625,2133.7890625
3.7739124622402347,3272770.714863281,0.0721435546875,0.01684083142838466,6.537109375,2758.7890625,2133.7890625
4.119163263927735,2218501.972089844,0.0721435546875,0.01684083142838466,6.537109375,2758.7890625,2133.7890625
4.119163263927735,3272770.714863281,0.0435263671875,0.01684083142838466,6.537109375,2758.7890625,2133.7890625
4.119163263927735,3272770.714863281,0.0721435546875,0.31338381136941246,6.537109375,2758.7890625,2133.7890625
4.119163263927735,3272770.714863281,0.0721435546875,0.01684083142838466,5.251953125,2758.7890625,2133.7890625
4.119163263927735,3272770.714863281,0.0721435546875,0.01684083142838466,6.537109375,3110.3515625,2133.7890625
4.119163263927735,3272770.714863281,0.0721435546875,0.01684083142838466,6.537109375,2758.7890625,854.4921875
4.119163263927735,2218501.972089844,0.0435263671875,0.31338381136941246,5.251953125,3110.3515625,854.4921875
3.7739124622402347,3272770.714863281,0.0435263671875,0.31338381136941246,5.251953125,3110.3515625,854.4921875
3.7739124622402347,2218501.972089844,0.0721435546875,0.31338381136941246,5.251953125,3110.3515625,854.4921875
3.7739124622402347,2218501.972089844,0.0435263671875,0.01684083142838466,5.251953125,3110.3515625,854.4921875
3.7739124622402347,2218501.972089844,0.0435263671875,0.31338381136941246,6.537109375,3110.3515625,854.4921875
3.7739124622402347,2218501.972089844,0.0435263671875,0.31338381136941246,5.251953125,2758.7890625,854.4921875
3.7739124622402347,2218501.972089844,0.0435263671875,0.31338381136941246,5.251953125,3110.3515625,2133.7890625
3.7739124622402347,2218501.972089844,0.0435263671875,0.31338381136941246,5.251953125,3110.3515625,854.4921875
5.039832068427735,2743569.1498632813,0.0473935546875,0.3230123975886202,3.037109375,2008.7890625,3383.7890625
4.694581266740235,2743569.1498632813,0.0473935546875,0.3230123975886202,3.037109375,2008.7890625,3383.7890625
5.039832068427735,2747703.537089844,0.0473935546875,0.3230123975886202,3.037109375,2008.7890625,3383.7890625
5.039832068427735,2743569.1498632813,0.06827636718749999,0.3230123975886202,3.037109375,2008.7890625,3383.7890625
5.039832068427735,2743569.1498632813,0.0473935546875,0.18471371094996653,3.037109375,2008.7890625,3383.7890625
5.039832068427735,2743569.1498632813,0.0473935546875,0.3230123975886202,1.751953125,2008.7890625,3383.7890625
5.039832068427735,2743569.1498632813,0.0473935546875,0.3230123975886202,3.037109375,3860.3515625,3383.7890625
5.039832068427735,2743569.1498632813,0.0473935546875,0.3230123975886202,3.037109375,2008.7890625,4604.4921875
5.039832068427735,2747703.537089844,0.06827636718749999,0.18471371094996653,1.751953125,3860.3515625,4604.4921875
4.694581266740235,2743569.1498632813,0.06827636718749999,0.18471371094996653,1.751953125,3860.3515625,4604.4921875
4.694581266740235,2747703.537089844,0.0473935546875,0.18471371094996653,1.751953125,3860.3515625,4604.4921875
4.694581266740235,2747703.537089844,0.06827636718749999,0.3230123975886202,1.751953125,3860.3515625,4604.4921875
4.694581266740235,2747703.537089844,0.06827636718749999,0.18471371094996653,3.037109375,3860.3515625,4604.4921875
4.694581266740235,2747703.537089844,0.06827636718749999,0.18471371094996653,1.751953125,2008.7890625,4604.4921875
4.694581266740235,2747703.537089844,0.06827636718749999,0.18471371094996653,1.751953125,3860.3515625,3383.7890625
4.694581266740235,2747703.537089844,0.06827636718749999,0.18471371094996653,1.751953125,3860.3515625,4604.4921875
3.1984944594277342,3801972.279863281,0.0968935546875,0.09757717178606135,10.037109375,3508.7890625,883.7890625
2.8532436577402347,3801972.279863281,0.0968935546875,0.09757717178606135,10.037109375,3508.7890625,883.7890625
3.1984944594277342,3806106.6670898437,0.0968935546875,0.09757717178606135,10.037109375,3508.7890625,883.7890625
3.1984944594277342,3801972.279863281,0.1177763671875,0.09757717178606135,10.037109375,3508.7890625,883.7890625
3.1984944594277342,3801972.279863281,0.0968935546875,0.012549855022656634,10.037109375,3508.7890625,883.7890625
3.1984944594277342,3801972.279863281,0.0968935546875,0.09757717178606135,8.751953125,3508.7890625,883.7890625
3.1984944594277342,3801972.279863281,0.0968935546875,0.09757717178606135,10.037109375,2360.3515625,883.7890625
3.1984944594277342,3801972.279863281,0.0968935546875,0.09757717178606135,10.037109375,3508.7890625,2104.4921875
3.1984944594277342,3806106.6670898437,0.1177763671875,0.012549855022656634,8.751953125,2360.3515625,2104.4921875
2.8532436577402347,3801972.279863281,0.1177763671875,0.012549855022656634,8.751953125,2360.3515625,2104.4921875
2.8532436577402347,3806106.6670898437,0.0968935546875,0.012549855022656634,8.751953125,2360.3515625,2104.4921875
2.8532436577402347,3806106.6670898437,0.1177763671875,0.09757717178606135,8.751953125,2360.3515625,2104.4921875
2.8532436577402347,3806106.6670898437,0.1177763671875,0.012549855022656634,10.037109375,2360.3515625,2104.4921875
2.8532436577402347,3806106.6670898437,0.1177763671875,0.012549855022656634,8.751953125,3508.7890625,2104.4921875
2.8532436577402347,3806106.6670898437,0.1177763671875,0.012549855022656634,8.751953125,2360.3515625,883.7890625
2.8532436577402347,3806106.6670898437,0.1177763671875,0.012549855022656634,8.751953125,2360.3515625,2104.4921875
2.7381600571777343,3008169.932363281,0.0845185546875,0.14152852526183557,8.287109375,4633.7890625,2758.7890625
5.154915668990235,3008169.932363281,0.0845185546875,0.14152852526183557,8.287109375,4633.7890625,2758.7890625
2.7381600571777343,3012304.3195898435,0.0845185546875,0.14152852526183557,8.287109375,4633.7890625,2758.7890625
2.7381600571777343,3008169.932363281,0.0311513671875,0.14152852526183557,8.287109375,4633.7890625,2758.7890625
2.7381600571777343,3008169.932363281,0.0845185546875,0.24102137449943234,8.287109375,4633.7890625,2758.7890625
2.7381600571777343,3008169.932363281,0.0845185546875,0.14152852526183557,10.501953125,4633.7890625,2758.7890625
2.7381600571777343,3008169.932363281,0.0845185546875,0.14152852526183557,8.287109375,4235.3515625,2758.7890625
2.7381600571777343,3008169.932363281,0.0845185546875,0.14152852526183557,8.287109375,4633.7890625,229.4921875
2.7381600571777343,3012304.3195898435,0.0311513671875,0.24102137449943234,10.501953125,4235.3515625,229.4921875
5.154915668990235,3008169.932363281,0.0311513671875,0.24102137449943234,10.501953125,4235.3515625,229.4921875
5.154915668990235,3012304.3195898435,0.0845185546875,0.24102137449943234,10.501953125,4235.3515625,229.4921875
5.154915668990235,3012304.3195898435,0.0311513671875,0.14152852526183557,10.501953125,4235.3515625,229.4921875
5.154915668990235,3012304.3195898435,0.0311513671875,0.24102137449943234,8.287109375,4235.3515625,229.4921875
5.154915668990235,3012304.3195898435,0.0311513671875,0.24102137449943234,10.501953125,4633.7890625,229.4921875
5.154915668990235,3012304.3195898435,0.0311513671875,0.24102137449943234,10.501953125,4235.3515625,2758.7890625
5.154915668990235,3012304.3195898435,0.0311513671875,0.24102137449943234,10.501953125,4235.3515625,229.4921875
4.579497666177735,4066573.062363281,0.0350185546875,0.4508142070218357,1.287109375,3133.7890625,258.7890625
3.3135780599902347,4066573.062363281,0.0350185546875,0.4508142070218357,1.287109375,3133.7890625,258.7890625
4.579497666177735,4070707.449589844,0.0350185546875,0.4508142070218357,1.287109375,3133.7890625,258.7890625
4.579497666177735,4066573.062363281,0.08065136718749999,0.4508142070218357,1.287109375,3133.7890625,258.7890625
4.579497666177735,4066573.062363281,0.0350185546875,0.05208247354980646,1.287109375,3133.7890625,258.7890625
4.579497666177735,4066573.062363281,0.0350185546875,0.4508142070218357,3.501953125,3133.7890625,258.7890625
4.579497666177735,4066573.062363281,0.0350185546875,0.4508142070218357,1.287109375,2735.3515625,258.7890625
4.579497666177735,4066573.062363281,0.0350185546875,0.4508142070218357,1.287109375,3133.7890625,2729.4921875
4.579497666177735,4070707.449589844,0.08065136718749999,0.05208247354980646,3.501953125,2735.3515625,2729.4921875
3.3135780599902347,4066573.062363281,0.08065136718749999,0.05208247354980646,3.501953125,2735.3515625,2729.4921875
3.3135780599902347,4070707.449589844,0.0350185546875,0.05208247354980646,3.501953125,2735.3515625,2729.4921875
3.3135780599902347,4070707.449589844,0.08065136718749999,0.4508142070218357,3.501953125,2735.3515625,2729.4921875
3.3135780599902347,4070707.449589844,0.08065136718749999,0.05208247354980646,1.287109375,2735.3515625,2729.4921875
3.3135780599902347,4070707.449589844,0.08065136718749999,0.05208247354980646,3.501953125,3133.7890625,2729.4921875
3.3135780599902347,4070707.449589844,0.08065136718749999,0.05208247354980646,3.501953125,2735.3515625,258.7890625
3.3135780599902347,4070707.449589844,0.08065136718749999,0.05208247354980646,3.501953125,2735.3515625,2729.4921875
3.6588288616777347,2478968.367363281,0.10926855468749999,0.05646819071467001,4.787109375,2383.7890625,4008.7890625
2.3929092554902343,2478968.367363281,0.10926855468749999,0.05646819071467001,4.787109375,2383.7890625,4008.7890625
3.6588288616777347,3541505.8845898435,0.10926855468749999,0.05646819071467001,4.787109375,2383.7890625,4008.7890625
3.6588288616777347,2478968.367363281,0.1054013671875,0.05646819071467001,4.787109375,2383.7890625,4008.7890625
3.6588288616777347,2478968.367363281,0.10926855468749999,0.1365286272135013,4.787109375,2383.7890625,4008.7890625
3.6588288616777347,2478968.367363281,0.10926855468749999,0.05646819071467001,7.001953125,2383.7890625,4008.7890625
3.6588288616777347,2478968.367363281,0.10926855468749999,0.05646819071467001,4.787109375,4985.3515625,4008.7890625
3.6588288616777347,2478968.367363281,0.10926855468749999,0.05646819071467001,4.787109375,2383.7890625,1479.4921875
3.6588288616777347,3541505.8845898435,0.1054013671875,0.1365286272135013,7.001953125,4985.3515625,1479.4921875
2.3929092554902343,2478968.367363281,0.1054013671875,0.1365286272135013,7.001953125,4985.3515625,1479.4921875
2.3929092554902343,3541505.8845898435,0.10926855468749999,0.1365286272135013,7.001953125,4985.3515625,1479.4921875
2.3929092554902343,3541505.8845898435,0.1054013671875,0.05646819071467001,7.001953125,4985.3515625,1479.4921875
2.3929092554902343,3541505.8845898435,0.1054013671875,0.1365286272135013,4.787109375,4985.3515625,1479.4921875
2.3929092554902343,3541505.8845898435,0.1054013671875,0.1365286272135013,7.001953125,2383.7890625,1479.4921875
2.3929092554902343,3541505.8845898435,0.1054013671875,0.1365286272135013,7.001953125,4985.3515625,4008.7890625
2.3929092554902343,3541505.8845898435,0.1054013671875,0.1365286272135013,7.001953125,4985.3515625,1479.4921875
1.8174912526777343,3537371.4973632814,0.0597685546875,0.24793106479740115,11.787109375,3883.7890625,1508.7890625
4.234246864490235,3537371.4973632814,0.0597685546875,0.24793106479740115,11.787109375,3883.7890625,1508.7890625
1.8174912526777343,2483102.7545898436,0.0597685546875,0.24793106479740115,11.787109375,3883.7890625,1508.7890625
1.8174912526777343,3537371.4973632814,0.055901367187499995,0.24793106479740115,11.787109375,3883.7890625,1508.7890625
1.8174912526777343,3537371.4973632814,0.0597685546875,0.43056987649441003,11.787109375,3883.7890625,1508.7890625
1.8174912526777343,3537371.4973632814,0.0597685546875,0.24793106479740115,14.001953125,3883.7890625,1508.7890625
1.8174912526777343,3537371.4973632814,0.0597685546875,0.24793106479740115,11.787109375,3485.3515625,1508.7890625
1.8174912526777343,3537371.4973632814,0.0597685546875,0.24793106479740115,11.787109375,3883.7890625,3979.4921875
1.8174912526777343,2483102.7545898436,0.055901367187499995,0.43056987649441003,14.001953125,3485.3515625,3979.4921875
4.234246864490235,3537371.4973632814,0.055901367187499995,0.43056987649441003,14.001953125,3485.3515625,3979.4921875
4.234246864490235,2483102.7545898436,0.0597685546875,0.43056987649441003,14.001953125,3485.3515625,3979.4921875
4.234246864490235,2483102.7545898436,0.055901367187499995,0.24793106479740115,14.001953125,3485.3515625,3979.4921875
4.234246864490235,2483102.7545898436,0.055901367187499995,0.43056987649441003,11.787109375,3485.3515625,3979.4921875
4.234246864490235,2483102.7545898436,0.055901367187499995,0.43056987649441003,14.001953125,3883.7890625,3979.4921875
4.234246864490235,2483102.7545898436,0.055901367187499995,0.43056987649441003,14.001953125,3485.3515625,1508.7890625
4.234246864490235,2483102.7545898436,0.055901367187499995,0.43056987649441003,14.001953125,3485.3515625,3979.4921875
